merchant_id,merchant_name,category,mcc_code,country_code,interchange_fee_pct,risk_rating,onboarding_date,payout_settlement_days,is_chargeback_monitored,monthly_volume_est
M8048,Prime Holdings,Electronics & Computers,5732,DE,0.0232,Low,2020-09-04,2,0,1588826.36
M8931,Cyber Hub,Crypto & Digital Assets,6051,DE,0.0355,High,2020-07-15,1,0,1732754.75
M9061,Vertex Store,Travel & Airlines,4511,IN,0.0287,High,2023-04-13,1,0,43481.51
M5372,BlueSky Hub,Food & Dining,5812,DE,0.0234,Low,2021-04-10,1,0,939866.15
M1841,Starlight Hub,E-Commerce & Marketplaces,5311,CA,0.0211,Moderate,2021-03-05,2,0,983102.53
M4757,Swift Express,Grocery & Supermarket,5411,GB,0.0168,Low,2020-09-23,1,0,1807430.39
M8111,Pioneer Store,Healthcare & Wellness,8099,DE,0.0155,Low,2022-05-21,2,0,1030385.59
M4122,Alpha Hub,Electronics & Computers,5732,AU,0.0211,Moderate,2021-07-26,7,0,1758040.75
M1755,Quantum Mart,Electronics & Computers,5732,CA,0.0254,Moderate,2021-06-13,3,0,412418.41
M6525,Apex Store,Crypto & Digital Assets,6051,GB,0.04,Extreme,2023-11-06,2,0,2008536.08
M4689,Beacon Solutions,Financial Services & SaaS,5999,CA,0.0294,Moderate,2020-07-19,2,0,2462234.27
M4061,Prime Holdings,Electronics & Computers,5732,FR,0.0213,Moderate,2022-01-19,7,0,1481829.08
M2767,Cyber Logistics,Financial Services & SaaS,5999,US,0.0246,Moderate,2021-11-21,1,0,2317064.23
M3220,Prime Direct,Electronics & Computers,5732,SG,0.0261,Moderate,2021-11-29,7,0,588293.5
M9713,Vertex Cafe,Financial Services & SaaS,5999,FR,0.023,Moderate,2023-12-08,1,0,1751800.91
M4754,Global Hub,E-Commerce & Marketplaces,5311,US,0.0289,Moderate,2024-06-20,2,0,1530084.42
M1289,Starlight Logistics,E-Commerce & Marketplaces,5311,US,0.0277,Moderate,2023-08-02,2,0,971670.46
M1117,Hyper Express,Financial Services & SaaS,5999,US,0.0234,Moderate,2020-02-13,1,0,56957.06
M5817,Nova Solutions,Grocery & Supermarket,5411,US,0.0194,Low,2020-02-03,3,0,1920221.45
M3489,Apex Solutions,Electronics & Computers,5732,US,0.0197,Moderate,2023-07-01,1,0,1702746.57
M4818,Cyber Holdings,Crypto & Digital Assets,6051,US,0.0384,Extreme,2024-06-15,1,1,17277.64
M9829,Cyber Foods,Financial Services & SaaS,5999,US,0.0292,Moderate,2020-09-06,7,0,1714264.52
M5504,Quantum Logistics,Travel & Airlines,4511,DE,0.0307,High,2020-10-23,3,0,989441.3
M9803,Titan Express,Crypto & Digital Assets,6051,US,0.0417,Extreme,2022-04-15,7,1,1167277.54
M4794,BlueSky Logistics,Travel & Airlines,4511,FR,0.027,High,2021-08-07,1,0,1813299.05
M9827,Pioneer Cafe,Electronics & Computers,5732,SG,0.0247,Low,2021-07-07,7,0,2049579.34
M5775,BlueSky Solutions,Electronics & Computers,5732,DE,0.0215,Moderate,2021-08-29,7,0,1045289.32
M2640,Quantum Express,Food & Dining,5812,GB,0.0183,Low,2021-08-26,1,0,1398101.2
M7286,Alpha Logistics,Electronics & Computers,5732,US,0.0201,Moderate,2022-05-21,1,0,880288.93
M3329,Vertex Logistics,Electronics & Computers,5732,US,0.0249,Moderate,2023-02-08,2,0,2315442.5
M6329,Hyper Store,Grocery & Supermarket,5411,IN,0.0131,Moderate,2020-11-05,3,0,1129077.74
M6290,Prime Hub,Electronics & Computers,5732,IN,0.0266,High,2021-05-30,3,0,272182.37
M9948,Aero Air,Healthcare & Wellness,8099,US,0.0213,Extreme,2024-07-16,2,0,2220065.12
M9319,Global Air,Healthcare & Wellness,8099,DE,0.0157,Low,2023-06-15,7,0,288884.8
M6716,Aero Hub,E-Commerce & Marketplaces,5311,GB,0.0239,Moderate,2023-03-10,7,0,1649675.88
M4731,Pioneer Holdings,Crypto & Digital Assets,6051,CA,0.0409,Moderate,2020-02-23,7,0,1275152.8
M5953,Velocity Hub,E-Commerce & Marketplaces,5311,FR,0.0272,Moderate,2024-01-09,1,0,476071.62
M7155,Nova Cafe,Grocery & Supermarket,5411,CA,0.0178,Low,2022-12-05,7,0,1228893.11
M7578,Vertex Tech,Food & Dining,5812,SG,0.0168,Low,2022-12-24,3,0,2071703.65
M6715,Prime Tech,Food & Dining,5812,GB,0.0208,Low,2024-05-11,2,0,379146.32
M8348,Summit Retail,Financial Services & SaaS,5999,SG,0.0254,Moderate,2020-07-17,2,0,758990.04
M1682,Alpha Holdings,Healthcare & Wellness,8099,GB,0.0181,Moderate,2024-04-30,2,0,294100.6
M8467,Swift Solutions,Food & Dining,5812,IN,0.0226,Low,2022-03-23,3,0,2410174.19
M5061,Nova Store,Crypto & Digital Assets,6051,DE,0.0414,Extreme,2021-12-29,3,1,2032523.23
M6054,Nexus Express,Crypto & Digital Assets,6051,AU,0.0419,Extreme,2022-06-03,2,0,104903.14
M4314,Global Solutions,E-Commerce & Marketplaces,5311,IN,0.027,Moderate,2021-07-09,7,0,288533.64
M4892,Hyper Cloud,Electronics & Computers,5732,IN,0.0194,Moderate,2021-01-24,2,0,740023.88
M7415,Cyber Hub,E-Commerce & Marketplaces,5311,US,0.0287,Moderate,2023-10-13,7,0,2111772.39
M3524,Horizon Air,E-Commerce & Marketplaces,5311,AU,0.0224,Moderate,2022-06-01,7,0,138975.18
M1382,Summit Direct,Electronics & Computers,5732,FR,0.024,Moderate,2023-08-14,2,0,1766262.75
M4539,Horizon Mart,Healthcare & Wellness,8099,SG,0.0222,High,2024-01-06,1,1,282651.78
M4738,Starlight Pay,Crypto & Digital Assets,6051,US,0.0428,Extreme,2020-12-16,7,0,51955.32
M3391,Apex Cloud,Travel & Airlines,4511,US,0.0281,High,2021-09-28,3,1,1467454.09
M6914,Vertex Solutions,Travel & Airlines,4511,GB,0.0319,Low,2022-08-24,2,0,415115.24
M6388,Pulse Solutions,Financial Services & SaaS,5999,DE,0.029,Moderate,2023-01-27,1,0,697926.69
M5238,Apex Tech,Electronics & Computers,5732,US,0.0242,Moderate,2020-12-07,3,0,1936218.45
M5334,Summit Ventures,Healthcare & Wellness,8099,GB,0.0187,Low,2024-05-02,2,0,132002.86
M7625,Global Logistics,Grocery & Supermarket,5411,AU,0.0166,Extreme,2023-01-01,2,0,1586924.15
M3467,Vanguard Direct,E-Commerce & Marketplaces,5311,GB,0.0269,Moderate,2023-05-27,2,0,800217.77
M4342,Beacon Foods,E-Commerce & Marketplaces,5311,US,0.0276,Moderate,2021-04-12,2,0,94309.65
M1874,Swift Pay,E-Commerce & Marketplaces,5311,SG,0.0255,Moderate,2022-01-11,2,0,220591.93
M3299,Quantum Cloud,Food & Dining,5812,US,0.0163,Low,2022-07-05,7,0,592432.44
M7358,Pioneer Express,Grocery & Supermarket,5411,AU,0.0147,Low,2021-05-31,1,0,119260.22
M8366,Hyper Air,E-Commerce & Marketplaces,5311,SG,0.0223,Moderate,2022-11-26,1,0,1220771.4
M5545,Zenith Direct,Financial Services & SaaS,5999,AU,0.0273,Moderate,2023-07-29,2,0,228663.11
M9934,Apex Ventures,Financial Services & SaaS,5999,IN,0.0272,Moderate,2021-08-09,2,0,1291872.43
M5024,Vertex Retail,Financial Services & SaaS,5999,US,0.0273,Moderate,2020-05-01,7,0,962876.88
M5003,Alpha Ventures,Crypto & Digital Assets,6051,SG,0.0382,High,2021-10-21,1,0,120817.45
M7569,Nexus Ventures,Food & Dining,5812,SG,0.0174,Low,2020-09-10,7,0,2498435.18
M3120,Hyper Tech,Healthcare & Wellness,8099,SG,0.0211,Low,2021-01-11,2,0,1917448.4
M7170,Cyber Cloud,Travel & Airlines,4511,GB,0.0265,High,2021-10-10,2,1,1032136.27
M2133,Vertex Cafe,Healthcare & Wellness,8099,US,0.0184,Low,2021-01-03,2,0,683769.95
M3716,BlueSky Tech,Gaming & Virtual Goods,7995,FR,0.0339,High,2021-07-05,2,0,1420937.54
M4727,Pioneer Solutions,Financial Services & SaaS,5999,IN,0.0263,Moderate,2023-01-15,7,0,321408.08
M8271,Titan Pay,Food & Dining,5812,AU,0.0165,Low,2023-12-23,3,0,1617932.93
M9642,Vanguard Cafe,Crypto & Digital Assets,6051,DE,0.0418,Extreme,2021-08-21,2,0,1892748.06
M9811,Quantum Tech,Crypto & Digital Assets,6051,US,0.0363,Extreme,2023-02-11,1,1,743734.53
M3588,Vanguard Express,Travel & Airlines,4511,US,0.0271,High,2023-06-30,2,0,1235124.19
M7753,Horizon Pay,Grocery & Supermarket,5411,AU,0.017,Low,2020-10-04,3,0,2005152.35
M7660,Quantum Air,E-Commerce & Marketplaces,5311,US,0.0223,Moderate,2021-12-13,1,0,821947.77
M1807,Pioneer Solutions,Grocery & Supermarket,5411,CA,0.0125,Low,2022-12-26,1,0,1242799.43
M2931,Cyber Solutions,Financial Services & SaaS,5999,SG,0.0232,Moderate,2023-11-15,2,0,1098400.99
