dispute_id,transaction_id,customer_id,merchant_id,dispute_date,dispute_reason,disputed_amount,dispute_status,evidence_submitted,chargeback_fee_usd,resolution_date,liability_assigned
DSP208524,TX219189,C11423,M1740,2025-11-08,Subscription Cancelled,36.02,Chargeback Reversed,1,15.0,2025-12-04,Cardholder
DSP208525,TX238980,C65444,M4136,2025-12-04,Product Defective / Unacceptable,148.83,Chargeback Reversed,0,50.0,2026-01-10,Merchant
DSP208526,TX276101,C36512,M1842,2025-03-20,Friendly Fraud / Unrecognized,321.5,Chargeback Reversed,1,20.0,2025-04-06,Merchant
DSP208527,TX298914,C89471,M9095,2025-08-17,Credit Not Processed,272.36,Arbitration,1,25.0,2025-09-23,Cardholder
DSP208528,TX236463,C96990,M2934,2025-07-09,Friendly Fraud / Unrecognized,1422.51,Pending Evidence,1,20.0,,Pending
DSP208529,TX224299,C78299,M6438,2025-05-07,Product Defective / Unacceptable,411.8,Chargeback Reversed,1,20.0,2025-06-01,Payment Processor
DSP208530,TX220477,C35329,M6002,2026-03-27,Product Defective / Unacceptable,847.0,Chargeback Reversed,0,35.0,2026-04-26,Payment Processor
DSP208531,TX239257,C15817,M5037,2025-11-09,Item Not Received,46.8,Won - Customer,1,25.0,2025-11-27,Merchant
DSP208532,TX250456,C60436,M8636,2026-02-03,Credit Not Processed,1490.61,Chargeback Reversed,1,50.0,2026-02-12,Merchant
DSP208533,TX242993,C42606,M3391,2025-11-24,Item Not Received,253.17,Chargeback Reversed,1,35.0,2025-12-27,Payment Processor
DSP208534,TX253744,C25118,M5708,2025-05-28,Credit Not Processed,190.45,Pending Evidence,1,20.0,,Pending
DSP208535,TX298258,C50590,M4503,2025-08-01,Friendly Fraud / Unrecognized,412.13,Won - Merchant,1,50.0,2025-09-18,Issuing Bank
DSP208536,TX267760,C40828,M1064,2025-06-09,Subscription Cancelled,330.67,Pending Evidence,1,25.0,,Pending
DSP208537,TX283286,C57052,M9239,2025-05-01,Credit Not Processed,799.2,Pending Evidence,0,20.0,,Pending
DSP208538,TX209696,C45976,M3019,2025-05-04,Subscription Cancelled,664.14,Under Review,0,50.0,,Pending
DSP208539,TX231631,C14505,M8824,2025-07-09,Product Defective / Unacceptable,191.84,Chargeback Reversed,1,35.0,2025-08-04,Merchant
DSP208540,TX216222,C42077,M6884,2026-05-05,Friendly Fraud / Unrecognized,1353.81,Arbitration,1,50.0,2026-06-15,Issuing Bank
DSP208541,TX210982,C38889,M5016,2025-08-17,Credit Not Processed,1098.48,Chargeback Reversed,1,50.0,2025-09-27,Merchant
DSP208542,TX269640,C75077,M5152,2025-10-13,Duplicate Processing,266.16,Won - Customer,1,50.0,2025-11-11,Merchant
DSP208543,TX293852,C25759,M6543,2025-08-18,Item Not Received,1257.29,Chargeback Reversed,0,15.0,2025-09-05,Payment Processor
DSP208544,TX202829,C67199,M1616,2026-01-15,Fraudulent Transaction,526.87,Chargeback Reversed,1,35.0,2026-02-13,Merchant
DSP208545,TX280493,C94126,M8104,2025-11-13,Item Not Received,759.09,Pending Evidence,1,25.0,,Pending
DSP208546,TX275886,C99928,M7554,2026-03-11,Product Defective / Unacceptable,226.15,Under Review,0,20.0,,Pending
DSP208547,TX203494,C74262,M8697,2025-12-16,Duplicate Processing,1367.38,Won - Merchant,1,15.0,2026-01-26,Issuing Bank
DSP208548,TX285267,C33257,M1796,2025-07-01,Credit Not Processed,1024.85,Chargeback Reversed,0,15.0,2025-08-09,Issuing Bank
DSP208549,TX244478,C45294,M1422,2025-02-19,Product Defective / Unacceptable,153.61,Chargeback Reversed,1,35.0,2025-03-03,Issuing Bank
DSP208550,TX281949,C53924,M3307,2025-08-08,Duplicate Processing,861.27,Won - Customer,1,15.0,2025-08-16,Merchant
DSP208551,TX265022,C71717,M3504,2025-07-06,Friendly Fraud / Unrecognized,739.71,Won - Customer,1,20.0,2025-07-26,Merchant
DSP208552,TX261751,C45778,M1151,2025-12-21,Duplicate Processing,533.88,Pending Evidence,1,20.0,,Pending
DSP208553,TX288052,C90959,M6306,2025-07-27,Product Defective / Unacceptable,916.4,Won - Customer,1,15.0,2025-09-17,Merchant
DSP208554,TX295888,C98026,M9810,2025-04-20,Product Defective / Unacceptable,1278.71,Pending Evidence,1,20.0,,Pending
DSP208555,TX265040,C63181,M9058,2025-10-21,Fraudulent Transaction,613.57,Pending Evidence,1,50.0,,Pending
DSP208556,TX207521,C55252,M4689,2025-09-11,Item Not Received,1136.26,Chargeback Reversed,1,50.0,2025-10-27,Cardholder
DSP208557,TX208328,C11934,M8450,2025-03-07,Item Not Received,475.35,Under Review,0,25.0,,Pending
DSP208558,TX255295,C57046,M6655,2025-05-06,Subscription Cancelled,37.86,Won - Merchant,1,20.0,2025-07-02,Cardholder
DSP208559,TX202342,C98797,M8100,2025-12-23,Fraudulent Transaction,1177.2,Arbitration,1,50.0,2026-02-12,Payment Processor
DSP208560,TX277674,C94213,M8242,2026-02-27,Product Defective / Unacceptable,1083.31,Pending Evidence,0,15.0,,Pending
DSP208561,TX257489,C92225,M4575,2025-05-05,Item Not Received,1139.34,Won - Customer,1,35.0,2025-06-10,Merchant
DSP208562,TX211173,C86350,M2996,2025-07-11,Item Not Received,1408.14,Arbitration,1,35.0,2025-09-03,Cardholder
DSP208563,TX283125,C95609,M8036,2025-03-15,Duplicate Processing,1203.13,Chargeback Reversed,1,15.0,2025-05-02,Merchant
DSP208564,TX292304,C88210,M3757,2025-08-17,Item Not Received,564.6,Pending Evidence,1,50.0,,Pending
DSP208565,TX263911,C34471,M4782,2025-12-15,Item Not Received,1425.57,Under Review,1,25.0,,Pending
DSP208566,TX255608,C17218,M7867,2025-12-03,Product Defective / Unacceptable,789.02,Chargeback Reversed,1,20.0,2026-01-28,Payment Processor
DSP208567,TX265593,C64414,M6922,2026-02-18,Credit Not Processed,1292.72,Pending Evidence,1,20.0,,Pending
DSP208568,TX298609,C92422,M6034,2025-11-09,Friendly Fraud / Unrecognized,873.02,Arbitration,1,20.0,2025-11-29,Merchant
DSP208569,TX200443,C46994,M3569,2025-07-07,Subscription Cancelled,1045.27,Arbitration,1,20.0,2025-08-11,Payment Processor
DSP208570,TX251759,C69163,M3754,2025-04-09,Fraudulent Transaction,103.77,Won - Merchant,1,15.0,2025-05-06,Cardholder
DSP208571,TX203691,C48829,M6043,2026-01-28,Product Defective / Unacceptable,1149.74,Under Review,1,50.0,,Pending
DSP208572,TX223395,C85532,M1100,2025-02-11,Friendly Fraud / Unrecognized,473.69,Under Review,1,20.0,,Pending
DSP208573,TX299531,C47624,M8052,2025-10-20,Friendly Fraud / Unrecognized,165.23,Chargeback Reversed,1,25.0,2025-11-05,Merchant
DSP208574,TX294435,C93498,M2810,2025-12-16,Fraudulent Transaction,387.06,Under Review,1,15.0,,Pending
DSP208575,TX236694,C10074,M6659,2025-07-31,Duplicate Processing,418.4,Pending Evidence,1,20.0,,Pending
DSP208576,TX237193,C58147,M1782,2025-02-17,Item Not Received,426.23,Under Review,1,35.0,,Pending
DSP208577,TX272979,C86279,M6915,2025-03-27,Credit Not Processed,188.09,Chargeback Reversed,1,25.0,2025-04-19,Issuing Bank
DSP208578,TX211268,C34722,M1409,2025-03-05,Subscription Cancelled,562.47,Won - Customer,1,50.0,2025-03-15,Merchant
DSP208579,TX219961,C86256,M9753,2025-12-21,Credit Not Processed,1336.58,Arbitration,1,25.0,2026-01-23,Issuing Bank
DSP208580,TX223214,C36682,M2887,2025-05-21,Subscription Cancelled,333.29,Chargeback Reversed,1,15.0,2025-06-03,Payment Processor
DSP208581,TX239067,C37152,M1871,2026-03-29,Product Defective / Unacceptable,817.17,Pending Evidence,1,25.0,,Pending
DSP208582,TX240195,C18330,M4626,2026-04-02,Fraudulent Transaction,526.5,Arbitration,1,50.0,2026-05-05,Merchant
DSP208583,TX221353,C13997,M2864,2025-09-28,Subscription Cancelled,165.93,Won - Customer,1,50.0,2025-11-16,Merchant
DSP208584,TX276564,C69614,M6915,2026-03-01,Fraudulent Transaction,888.52,Chargeback Reversed,1,25.0,2026-04-06,Cardholder
DSP208585,TX211461,C35090,M4734,2026-01-19,Item Not Received,345.13,Won - Merchant,1,50.0,2026-03-11,Cardholder
DSP208586,TX226146,C84254,M5459,2025-08-05,Item Not Received,55.1,Won - Merchant,1,50.0,2025-08-18,Issuing Bank
DSP208587,TX203661,C91528,M8066,2025-11-02,Duplicate Processing,771.11,Won - Merchant,1,35.0,2025-12-13,Cardholder
DSP208588,TX218921,C53291,M3493,2025-09-15,Product Defective / Unacceptable,737.31,Arbitration,1,50.0,2025-09-25,Payment Processor
DSP208589,TX219937,C97410,M4575,2025-08-24,Fraudulent Transaction,1371.54,Arbitration,1,15.0,2025-09-08,Payment Processor
DSP208590,TX293498,C59735,M7592,2025-10-04,Friendly Fraud / Unrecognized,297.99,Arbitration,1,50.0,2025-10-29,Issuing Bank
DSP208591,TX299849,C83772,M5711,2026-01-05,Item Not Received,1159.36,Chargeback Reversed,1,25.0,2026-02-27,Cardholder
DSP208592,TX244011,C53357,M9774,2025-02-22,Product Defective / Unacceptable,222.16,Chargeback Reversed,1,35.0,2025-03-02,Cardholder
DSP208593,TX260071,C55370,M7171,2025-05-22,Subscription Cancelled,1317.29,Pending Evidence,0,15.0,,Pending
DSP208594,TX206522,C87620,M7041,2025-06-29,Item Not Received,1222.71,Under Review,0,35.0,,Pending
DSP208595,TX254443,C41963,M7296,2025-05-17,Item Not Received,570.62,Won - Customer,1,15.0,2025-07-15,Merchant
DSP208596,TX293378,C22015,M9129,2025-07-23,Item Not Received,1360.52,Arbitration,1,15.0,2025-08-13,Issuing Bank
DSP208597,TX276818,C44335,M6933,2025-06-08,Product Defective / Unacceptable,1105.64,Arbitration,1,20.0,2025-07-26,Payment Processor
DSP208598,TX214109,C79792,M2234,2025-12-18,Item Not Received,676.48,Arbitration,1,15.0,2026-02-06,Payment Processor
DSP208599,TX205189,C55782,M2202,2025-05-02,Product Defective / Unacceptable,953.22,Under Review,1,20.0,,Pending
DSP208600,TX210236,C87278,M8241,2026-01-15,Fraudulent Transaction,1380.26,Arbitration,1,35.0,2026-02-16,Cardholder
DSP208601,TX266513,C75602,M8824,2025-05-20,Product Defective / Unacceptable,1270.85,Under Review,1,25.0,,Pending
DSP208602,TX226799,C76629,M1802,2025-05-21,Product Defective / Unacceptable,120.29,Arbitration,1,35.0,2025-06-21,Cardholder
DSP208603,TX244320,C16179,M3888,2025-09-07,Fraudulent Transaction,1011.35,Won - Merchant,1,25.0,2025-09-21,Cardholder
DSP208604,TX221334,C38404,M2125,2026-03-10,Duplicate Processing,396.03,Arbitration,1,20.0,2026-04-27,Merchant
DSP208605,TX278727,C94889,M3975,2025-09-21,Product Defective / Unacceptable,515.93,Won - Customer,1,50.0,2025-09-29,Merchant
DSP208606,TX205633,C12308,M4918,2025-08-24,Item Not Received,1335.28,Arbitration,1,20.0,2025-09-23,Merchant
DSP208607,TX265990,C59483,M8237,2026-02-14,Friendly Fraud / Unrecognized,934.17,Won - Customer,1,35.0,2026-03-07,Merchant
DSP208608,TX203673,C25192,M1634,2025-03-04,Duplicate Processing,1291.82,Chargeback Reversed,0,25.0,2025-05-01,Merchant
DSP208609,TX243671,C46048,M1325,2026-04-25,Product Defective / Unacceptable,446.79,Won - Merchant,1,35.0,2026-05-17,Cardholder
DSP208610,TX254134,C33470,M8271,2025-11-25,Duplicate Processing,543.62,Chargeback Reversed,0,25.0,2025-12-24,Payment Processor
DSP208611,TX222887,C79621,M7044,2025-06-11,Fraudulent Transaction,319.77,Won - Merchant,1,20.0,2025-07-09,Cardholder
DSP208612,TX294475,C75597,M4972,2026-04-13,Product Defective / Unacceptable,1176.99,Won - Merchant,1,25.0,2026-05-30,Cardholder
DSP208613,TX235788,C79203,M2767,2025-08-03,Subscription Cancelled,32.28,Won - Merchant,1,20.0,2025-09-29,Issuing Bank
DSP208614,TX280371,C44065,M9995,2025-08-31,Duplicate Processing,319.44,Chargeback Reversed,1,20.0,2025-09-30,Issuing Bank
DSP208615,TX201560,C81602,M5164,2026-03-31,Fraudulent Transaction,391.99,Pending Evidence,0,25.0,,Pending
DSP208616,TX265416,C34795,M3935,2025-09-05,Friendly Fraud / Unrecognized,637.17,Won - Customer,1,15.0,2025-10-26,Merchant
DSP208617,TX262068,C95125,M9810,2025-10-16,Credit Not Processed,1447.65,Under Review,0,25.0,,Pending
DSP208618,TX277707,C59131,M4908,2025-11-24,Subscription Cancelled,727.08,Pending Evidence,1,35.0,,Pending
DSP208619,TX246992,C78249,M3692,2025-12-01,Fraudulent Transaction,681.24,Chargeback Reversed,1,25.0,2026-01-21,Cardholder
DSP208620,TX265742,C35195,M8400,2025-01-19,Credit Not Processed,816.02,Won - Customer,1,50.0,2025-03-15,Merchant
DSP208621,TX237566,C98287,M7499,2025-03-03,Fraudulent Transaction,1110.61,Won - Customer,1,20.0,2025-03-19,Merchant
DSP208622,TX214327,C17355,M6914,2025-05-07,Credit Not Processed,187.15,Pending Evidence,1,35.0,,Pending
DSP208623,TX226994,C94694,M7993,2025-12-14,Credit Not Processed,314.27,Won - Customer,1,20.0,2026-01-03,Payment Processor
DSP208624,TX223696,C69692,M7307,2025-10-15,Product Defective / Unacceptable,681.19,Chargeback Reversed,1,50.0,2025-11-23,Merchant
DSP208625,TX286073,C57301,M8002,2025-02-19,Friendly Fraud / Unrecognized,1472.2,Won - Merchant,1,20.0,2025-03-06,Cardholder
DSP208626,TX265288,C73468,M4279,2025-10-03,Credit Not Processed,608.92,Under Review,0,15.0,,Pending
DSP208627,TX262527,C22036,M7062,2025-07-25,Item Not Received,528.18,Arbitration,1,20.0,2025-08-22,Cardholder
DSP208628,TX219064,C34153,M4941,2025-09-04,Duplicate Processing,325.97,Under Review,1,35.0,,Pending
DSP208629,TX209069,C67654,M5152,2026-01-13,Item Not Received,1312.28,Won - Customer,1,35.0,2026-02-18,Payment Processor
DSP208630,TX298444,C41990,M2629,2025-04-10,Product Defective / Unacceptable,37.93,Pending Evidence,1,15.0,,Pending
DSP208631,TX258970,C38903,M3187,2025-03-22,Product Defective / Unacceptable,115.6,Won - Customer,1,20.0,2025-04-22,Merchant
DSP208632,TX289971,C20775,M9599,2025-06-06,Friendly Fraud / Unrecognized,395.82,Chargeback Reversed,1,20.0,2025-06-29,Issuing Bank
DSP208633,TX205479,C19707,M8694,2025-11-15,Friendly Fraud / Unrecognized,657.67,Arbitration,1,15.0,2025-12-20,Merchant
DSP208634,TX261299,C53321,M6218,2025-07-01,Item Not Received,1158.77,Pending Evidence,1,25.0,,Pending
DSP208635,TX207465,C74661,M8391,2025-06-06,Item Not Received,496.25,Pending Evidence,0,50.0,,Pending
DSP208636,TX255327,C25525,M9752,2025-05-05,Subscription Cancelled,378.65,Won - Customer,1,50.0,2025-06-18,Merchant
DSP208637,TX243070,C55543,M7026,2025-07-14,Subscription Cancelled,188.41,Pending Evidence,0,25.0,,Pending
DSP208638,TX299620,C83354,M8696,2025-05-08,Credit Not Processed,418.93,Won - Merchant,1,15.0,2025-06-12,Issuing Bank
DSP208639,TX213804,C80462,M6503,2025-04-18,Friendly Fraud / Unrecognized,877.57,Won - Customer,1,15.0,2025-05-03,Merchant
DSP208640,TX271158,C73773,M9797,2025-05-19,Subscription Cancelled,183.28,Under Review,1,35.0,,Pending
DSP208641,TX293229,C94557,M3378,2026-02-20,Subscription Cancelled,692.85,Won - Merchant,1,35.0,2026-04-05,Cardholder
DSP208642,TX287068,C49448,M6072,2025-11-21,Product Defective / Unacceptable,431.98,Arbitration,1,20.0,2025-12-30,Merchant
DSP208643,TX233718,C70482,M2381,2025-11-24,Duplicate Processing,57.14,Pending Evidence,0,50.0,,Pending
DSP208644,TX242414,C24531,M7524,2026-04-05,Subscription Cancelled,1202.02,Won - Merchant,1,50.0,2026-05-16,Cardholder
DSP208645,TX276090,C88966,M4328,2025-10-24,Duplicate Processing,392.34,Won - Customer,1,15.0,2025-12-05,Merchant
DSP208646,TX253270,C21003,M8583,2025-12-11,Friendly Fraud / Unrecognized,728.96,Under Review,1,35.0,,Pending
DSP208647,TX242610,C45460,M7026,2025-12-18,Duplicate Processing,1148.22,Chargeback Reversed,0,50.0,2026-01-04,Cardholder
DSP208648,TX256052,C37575,M9582,2025-08-26,Friendly Fraud / Unrecognized,315.45,Pending Evidence,1,25.0,,Pending
DSP208649,TX284915,C81920,M6495,2025-10-13,Credit Not Processed,706.87,Under Review,0,15.0,,Pending
DSP208650,TX250053,C20549,M5290,2026-02-25,Subscription Cancelled,1178.19,Won - Customer,1,25.0,2026-04-24,Merchant
DSP208651,TX202629,C84003,M7877,2025-07-30,Credit Not Processed,151.03,Arbitration,1,25.0,2025-09-07,Payment Processor
DSP208652,TX284537,C90492,M7145,2025-10-19,Friendly Fraud / Unrecognized,1271.65,Chargeback Reversed,1,20.0,2025-10-31,Issuing Bank
DSP208653,TX272002,C59009,M1586,2025-05-26,Fraudulent Transaction,48.87,Chargeback Reversed,0,25.0,2025-06-19,Issuing Bank
DSP208654,TX279951,C80545,M3095,2025-04-30,Duplicate Processing,512.99,Won - Customer,1,50.0,2025-05-29,Merchant
DSP208655,TX280362,C33736,M8100,2025-07-13,Fraudulent Transaction,161.69,Arbitration,1,15.0,2025-08-19,Payment Processor
DSP208656,TX235157,C68492,M2230,2025-09-29,Item Not Received,866.5,Chargeback Reversed,1,15.0,2025-11-26,Merchant
DSP208657,TX235868,C26199,M5564,2025-10-28,Credit Not Processed,509.93,Chargeback Reversed,0,20.0,2025-11-21,Payment Processor
DSP208658,TX280214,C98815,M7313,2025-09-28,Duplicate Processing,181.21,Won - Customer,1,35.0,2025-11-11,Merchant
DSP208659,TX267608,C66202,M1874,2025-02-07,Item Not Received,809.93,Pending Evidence,0,50.0,,Pending
DSP208660,TX243945,C59829,M4279,2025-02-27,Duplicate Processing,1438.03,Won - Merchant,1,25.0,2025-04-05,Issuing Bank
DSP208661,TX272032,C72663,M9829,2025-10-06,Subscription Cancelled,610.03,Pending Evidence,1,35.0,,Pending
DSP208662,TX295362,C23811,M9298,2025-05-20,Fraudulent Transaction,178.88,Won - Customer,1,25.0,2025-07-10,Payment Processor
DSP208663,TX289240,C39482,M2347,2025-02-01,Fraudulent Transaction,877.92,Won - Customer,1,50.0,2025-03-13,Merchant
DSP208664,TX238236,C62012,M9452,2025-11-19,Fraudulent Transaction,833.18,Under Review,1,25.0,,Pending
DSP208665,TX295196,C34586,M9896,2026-02-03,Friendly Fraud / Unrecognized,541.58,Under Review,1,15.0,,Pending
DSP208666,TX254891,C93216,M7619,2025-12-26,Fraudulent Transaction,988.12,Chargeback Reversed,0,20.0,2026-01-28,Cardholder
DSP208667,TX238155,C46169,M7934,2025-03-23,Product Defective / Unacceptable,919.81,Won - Merchant,1,15.0,2025-04-20,Issuing Bank
DSP208668,TX259952,C67199,M3140,2025-11-08,Subscription Cancelled,1418.48,Arbitration,1,20.0,2025-11-19,Merchant
DSP208669,TX203837,C52725,M6895,2025-12-31,Product Defective / Unacceptable,1184.78,Pending Evidence,0,15.0,,Pending
DSP208670,TX282543,C95477,M3805,2026-03-13,Friendly Fraud / Unrecognized,1280.0,Won - Merchant,1,35.0,2026-04-30,Issuing Bank
DSP208671,TX238231,C45999,M1020,2026-02-24,Friendly Fraud / Unrecognized,181.46,Arbitration,1,15.0,2026-03-05,Issuing Bank
DSP208672,TX222552,C83354,M8354,2026-02-25,Credit Not Processed,948.86,Chargeback Reversed,0,50.0,2026-03-07,Cardholder
DSP208673,TX204325,C20458,M3878,2025-09-04,Subscription Cancelled,421.54,Under Review,1,15.0,,Pending
DSP208674,TX268194,C19730,M4678,2026-03-07,Item Not Received,976.01,Chargeback Reversed,1,15.0,2026-05-06,Payment Processor
DSP208675,TX282080,C79329,M5182,2025-03-15,Subscription Cancelled,176.06,Pending Evidence,1,15.0,,Pending
DSP208676,TX249385,C28470,M7802,2025-07-15,Friendly Fraud / Unrecognized,416.91,Pending Evidence,0,35.0,,Pending
DSP208677,TX237074,C13915,M4324,2026-02-02,Duplicate Processing,384.15,Pending Evidence,1,15.0,,Pending
DSP208678,TX288260,C71954,M4711,2025-04-02,Item Not Received,1372.74,Arbitration,1,50.0,2025-04-15,Cardholder
DSP208679,TX253023,C99539,M2673,2025-11-11,Item Not Received,1348.39,Chargeback Reversed,1,20.0,2025-11-19,Issuing Bank
DSP208680,TX292157,C62316,M5843,2025-05-29,Duplicate Processing,236.18,Chargeback Reversed,0,20.0,2025-07-27,Merchant
DSP208681,TX275209,C95990,M7191,2026-04-29,Item Not Received,1094.18,Chargeback Reversed,0,50.0,2026-06-28,Payment Processor
DSP208682,TX289245,C14997,M1732,2026-04-18,Credit Not Processed,727.15,Under Review,1,50.0,,Pending
DSP208683,TX227065,C87510,M6727,2025-03-20,Subscription Cancelled,461.3,Pending Evidence,0,50.0,,Pending
DSP208684,TX210771,C62467,M9394,2026-01-22,Item Not Received,785.16,Won - Merchant,1,50.0,2026-03-22,Cardholder
DSP208685,TX272534,C49461,M4626,2025-11-07,Friendly Fraud / Unrecognized,1387.56,Arbitration,1,35.0,2025-11-23,Merchant
DSP208686,TX262275,C17685,M3953,2026-02-28,Credit Not Processed,1462.15,Chargeback Reversed,1,25.0,2026-03-12,Payment Processor
DSP208687,TX229995,C99472,M2213,2026-01-18,Credit Not Processed,367.64,Under Review,1,15.0,,Pending
DSP208688,TX274814,C27273,M4074,2026-01-03,Fraudulent Transaction,702.18,Arbitration,1,15.0,2026-02-04,Issuing Bank
DSP208689,TX295027,C56626,M3935,2025-06-01,Subscription Cancelled,1362.59,Pending Evidence,1,20.0,,Pending
DSP208690,TX275546,C64921,M1952,2025-02-13,Credit Not Processed,1263.61,Arbitration,1,25.0,2025-03-24,Payment Processor
DSP208691,TX274571,C81656,M5107,2026-02-17,Fraudulent Transaction,663.68,Arbitration,1,35.0,2026-04-03,Payment Processor
DSP208692,TX285655,C61076,M8929,2025-04-12,Item Not Received,1140.57,Chargeback Reversed,1,50.0,2025-05-19,Payment Processor
DSP208693,TX208997,C71038,M9586,2025-04-08,Credit Not Processed,722.76,Pending Evidence,0,35.0,,Pending
DSP208694,TX206098,C82102,M1844,2026-02-04,Friendly Fraud / Unrecognized,1433.2,Won - Merchant,1,25.0,2026-02-13,Cardholder
DSP208695,TX254557,C82132,M9829,2025-07-10,Subscription Cancelled,1249.63,Won - Customer,1,15.0,2025-09-08,Merchant
DSP208696,TX287761,C39513,M1618,2025-10-28,Item Not Received,1406.59,Won - Merchant,1,25.0,2025-11-18,Cardholder
DSP208697,TX245494,C79393,M9452,2026-02-26,Credit Not Processed,1178.82,Under Review,0,15.0,,Pending
DSP208698,TX294580,C59851,M8305,2025-07-26,Duplicate Processing,1091.21,Pending Evidence,1,25.0,,Pending
DSP208699,TX281308,C36584,M6722,2026-01-19,Item Not Received,1461.9,Won - Customer,1,25.0,2026-02-01,Merchant
